edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources,source_coverage_pct
EDGE,single_risk,validation_evidence,18,47,48,48,100.0
EDGE,single_risk,validation_evidence,28,9,9,9,100.0
EDGE,single_risk,validation_evidence,38,6,6,6,100.0
EDGE,single_risk,validation_evidence,31,2,2,2,100.0
EDGE,monotonic,validation_evidence,7,31,33,33,100.0
EDGE,monotonic,validation_evidence,6,18,18,18,100.0
EDGE,monotonic,validation_evidence,28,19,20,20,100.0
EDGE,monotonic,validation_evidence,21,21,24,24,100.0
EDGE,monotonic,validation_evidence,13,147,164,164,100.0
EDGE,monotonic,validation_evidence,11,116,123,123,100.0
EDGE,monotonic,validation_evidence,12,86,89,89,100.0
EDGE,monotonic,validation_evidence,8,37,38,38,100.0
EDGE,monotonic,validation_evidence,23,50,60,60,100.0
EDGE,monotonic,validation_evidence,34,94,107,107,100.0
EDGE,monotonic,validation_evidence,37,10,10,10,100.0
EDGE,monotonic,validation_evidence,24,79,111,111,100.0
EDGE,monotonic,validation_evidence,17,48,60,60,100.0
EDGE,monotonic,validation_evidence,5,94,107,107,100.0
EDGE,monotonic,validation_evidence,3,84,88,88,100.0
EDGE,monotonic,validation_evidence,14,92,110,110,100.0
EDGE,monotonic,validation_evidence,29,24,26,26,100.0
EDGE,monotonic,validation_evidence,30,26,26,26,100.0
EDGE,monotonic,validation_evidence,16,68,76,76,100.0
EDGE,monotonic,validation_evidence,15,73,79,79,100.0
EDGE,monotonic,validation_evidence,0,53,59,59,100.0
EDGE,monotonic,validation_evidence,32,48,56,56,100.0
EDGE,monotonic,validation_evidence,22,62,65,65,100.0
EDGE,monotonic,validation_evidence,18,68,69,69,100.0
EDGE,monotonic,validation_evidence,1,50,51,51,100.0
EDGE,monotonic,validation_evidence,27,69,72,72,100.0
EDGE,monotonic,validation_evidence,25,52,58,58,100.0
EDGE,monotonic,validation_evidence,36,22,24,24,100.0
EDGE,monotonic,validation_evidence,9,62,75,75,100.0
EDGE,monotonic,validation_evidence,10,47,54,54,100.0
EDGE,monotonic,validation_evidence,35,37,44,44,100.0
EDGE,monotonic,validation_evidence,31,21,24,24,100.0
EDGE,monotonic,validation_evidence,2,43,46,46,100.0
EDGE,monotonic,validation_evidence,4,17,19,19,100.0
EDGE,monotonic,validation_evidence,20,58,66,66,100.0
EDGE,monotonic,validation_evidence,38,56,60,60,100.0
EDGE,monotonic,validation_evidence,19,16,17,17,100.0
EDGE,monotonic,validation_evidence,39,31,34,34,100.0
EDGE,monotonic,validation_evidence,33,22,22,22,100.0
EDGE,monotonic,validation_evidence,26,12,12,12,100.0
EDGE,both,validation_evidence,7,31,33,33,100.0
EDGE,both,validation_evidence,6,18,18,18,100.0
EDGE,both,validation_evidence,28,19,20,20,100.0
EDGE,both,validation_evidence,21,21,24,24,100.0
EDGE,both,validation_evidence,13,147,164,164,100.0
EDGE,both,validation_evidence,11,116,123,123,100.0
EDGE,both,validation_evidence,12,86,89,89,100.0
EDGE,both,validation_evidence,8,37,38,38,100.0
EDGE,both,validation_evidence,23,50,60,60,100.0
EDGE,both,validation_evidence,34,94,107,107,100.0
EDGE,both,validation_evidence,37,10,10,10,100.0
EDGE,both,validation_evidence,24,79,111,111,100.0
EDGE,both,validation_evidence,17,48,60,60,100.0
EDGE,both,validation_evidence,5,94,107,107,100.0
EDGE,both,validation_evidence,3,84,88,88,100.0
EDGE,both,validation_evidence,14,92,110,110,100.0
EDGE,both,validation_evidence,29,24,26,26,100.0
EDGE,both,validation_evidence,30,26,26,26,100.0
EDGE,both,validation_evidence,16,68,76,76,100.0
EDGE,both,validation_evidence,15,73,79,79,100.0
EDGE,both,validation_evidence,0,53,59,59,100.0
EDGE,both,validation_evidence,32,48,56,56,100.0
EDGE,both,validation_evidence,22,62,65,65,100.0
EDGE,both,validation_evidence,18,68,69,69,100.0
EDGE,both,validation_evidence,1,50,51,51,100.0
EDGE,both,validation_evidence,27,69,72,72,100.0
EDGE,both,validation_evidence,25,52,58,58,100.0
EDGE,both,validation_evidence,36,22,24,24,100.0
EDGE,both,validation_evidence,9,62,75,75,100.0
EDGE,both,validation_evidence,10,47,54,54,100.0
EDGE,both,validation_evidence,35,37,44,44,100.0
EDGE,both,validation_evidence,31,21,24,24,100.0
EDGE,both,validation_evidence,2,43,46,46,100.0
EDGE,both,validation_evidence,4,17,19,19,100.0
EDGE,both,validation_evidence,20,58,66,66,100.0
EDGE,both,validation_evidence,38,56,60,60,100.0
EDGE,both,validation_evidence,19,16,17,17,100.0
EDGE,both,validation_evidence,39,31,34,34,100.0
EDGE,both,validation_evidence,33,22,22,22,100.0
EDGE,both,validation_evidence,26,12,12,12,100.0
0.8,unconstrained,validation_evidence,13,277,315,315,100.0
0.8,unconstrained,validation_evidence,16,79,83,83,100.0
0.8,unconstrained,validation_evidence,6,104,120,120,100.0
0.8,unconstrained,validation_evidence,27,122,129,129,100.0
0.8,unconstrained,validation_evidence,25,71,72,72,100.0
0.8,unconstrained,validation_evidence,11,90,93,93,100.0
0.8,unconstrained,validation_evidence,29,29,31,31,100.0
0.8,unconstrained,validation_evidence,10,154,167,167,100.0
0.8,unconstrained,validation_evidence,1,191,211,211,100.0
0.8,unconstrained,validation_evidence,2,142,159,159,100.0
0.8,unconstrained,validation_evidence,33,126,149,149,100.0
0.8,unconstrained,validation_evidence,24,121,134,134,100.0
0.8,unconstrained,validation_evidence,35,58,63,63,100.0
0.8,unconstrained,validation_evidence,9,257,346,346,100.0
0.8,unconstrained,validation_evidence,0,111,114,114,100.0
0.8,unconstrained,validation_evidence,21,30,33,33,100.0
0.8,unconstrained,validation_evidence,22,107,116,116,100.0
0.8,unconstrained,validation_evidence,19,50,51,51,100.0
0.8,unconstrained,validation_evidence,3,31,33,33,100.0
0.8,unconstrained,validation_evidence,30,41,51,51,100.0
0.8,unconstrained,validation_evidence,32,57,60,60,100.0
0.8,unconstrained,validation_evidence,8,47,52,52,100.0
0.8,unconstrained,validation_evidence,23,104,112,112,100.0
0.8,unconstrained,validation_evidence,34,162,189,189,100.0
0.8,unconstrained,validation_evidence,26,56,56,56,100.0
0.8,unconstrained,validation_evidence,12,57,67,67,100.0
0.8,unconstrained,validation_evidence,7,92,99,99,100.0
0.8,unconstrained,validation_evidence,15,56,61,61,100.0
0.8,unconstrained,validation_evidence,5,109,117,117,100.0
0.8,unconstrained,validation_evidence,14,33,38,38,100.0
0.8,unconstrained,validation_evidence,37,20,23,23,100.0
0.8,unconstrained,validation_evidence,4,17,17,17,100.0
0.8,unconstrained,validation_evidence,18,34,35,35,100.0
0.8,unconstrained,validation_evidence,38,13,13,13,100.0
0.8,unconstrained,validation_evidence,31,15,18,18,100.0
0.8,unconstrained,validation_evidence,39,28,28,28,100.0
0.8,unconstrained,validation_evidence,20,39,40,40,100.0
0.8,unconstrained,validation_evidence,17,16,16,16,100.0
0.8,unconstrained,validation_evidence,28,7,7,7,100.0
0.8,unconstrained,validation_evidence,36,1,1,1,100.0
0.8,single_risk,validation_evidence,9,269,310,310,100.0
0.8,single_risk,validation_evidence,1,54,57,57,100.0
0.8,single_risk,validation_evidence,14,116,131,131,100.0
0.8,single_risk,validation_evidence,6,130,137,137,100.0
0.8,single_risk,validation_evidence,26,64,65,65,100.0
0.8,single_risk,validation_evidence,17,92,94,94,100.0
0.8,single_risk,validation_evidence,29,32,34,34,100.0
0.8,single_risk,validation_evidence,4,163,173,173,100.0
0.8,single_risk,validation_evidence,11,178,194,194,100.0
0.8,single_risk,validation_evidence,8,81,99,99,100.0
0.8,single_risk,validation_evidence,7,159,191,191,100.0
0.8,single_risk,validation_evidence,2,135,148,148,100.0
0.8,single_risk,validation_evidence,15,87,96,96,100.0
0.8,single_risk,validation_evidence,30,240,324,324,100.0
0.8,single_risk,validation_evidence,31,55,68,68,100.0
0.8,single_risk,validation_evidence,37,27,29,29,100.0
0.8,single_risk,validation_evidence,32,36,37,37,100.0
0.8,single_risk,validation_evidence,13,76,78,78,100.0
0.8,single_risk,validation_evidence,21,52,55,55,100.0
0.8,single_risk,validation_evidence,20,73,77,77,100.0
0.8,single_risk,validation_evidence,16,106,110,110,100.0
0.8,single_risk,validation_evidence,22,8,8,8,100.0
0.8,single_risk,validation_evidence,5,80,84,84,100.0
0.8,single_risk,validation_evidence,10,35,40,40,100.0
0.8,single_risk,validation_evidence,36,100,108,108,100.0
0.8,single_risk,validation_evidence,34,112,126,126,100.0
0.8,single_risk,validation_evidence,25,57,57,57,100.0
0.8,single_risk,validation_evidence,0,64,74,74,100.0
0.8,single_risk,validation_evidence,18,88,95,95,100.0
0.8,single_risk,validation_evidence,3,58,63,63,100.0
0.8,single_risk,validation_evidence,27,103,110,110,100.0
0.8,single_risk,validation_evidence,19,33,38,38,100.0
0.8,single_risk,validation_evidence,23,20,23,23,100.0
0.8,single_risk,validation_evidence,33,16,16,16,100.0
0.8,single_risk,validation_evidence,39,29,29,29,100.0
0.8,single_risk,validation_evidence,24,27,27,27,100.0
0.8,single_risk,validation_evidence,12,13,15,15,100.0
0.8,single_risk,validation_evidence,38,4,4,4,100.0
0.8,single_risk,validation_evidence,28,7,7,7,100.0
0.8,single_risk,validation_evidence,35,1,1,1,100.0
0.8,monotonic,validation_evidence,30,214,239,239,100.0
0.8,monotonic,validation_evidence,8,145,159,159,100.0
0.8,monotonic,validation_evidence,5,98,110,110,100.0
0.8,monotonic,validation_evidence,12,126,135,135,100.0
0.8,monotonic,validation_evidence,35,56,57,57,100.0
0.8,monotonic,validation_evidence,33,102,110,110,100.0
0.8,monotonic,validation_evidence,25,26,27,27,100.0
0.8,monotonic,validation_evidence,0,131,138,138,100.0
0.8,monotonic,validation_evidence,16,81,87,87,100.0
0.8,monotonic,validation_evidence,13,61,74,74,100.0
0.8,monotonic,validation_evidence,14,187,221,221,100.0
0.8,monotonic,validation_evidence,23,103,114,114,100.0
0.8,monotonic,validation_evidence,4,217,284,284,100.0
0.8,monotonic,validation_evidence,15,72,87,87,100.0
0.8,monotonic,validation_evidence,27,3,3,3,100.0
0.8,monotonic,validation_evidence,21,28,30,30,100.0
0.8,monotonic,validation_evidence,2,51,58,58,100.0
0.8,monotonic,validation_evidence,32,39,42,42,100.0
0.8,monotonic,validation_evidence,3,86,98,98,100.0
0.8,monotonic,validation_evidence,11,65,66,66,100.0
0.8,monotonic,validation_evidence,9,106,114,114,100.0
0.8,monotonic,validation_evidence,37,63,66,66,100.0
0.8,monotonic,validation_evidence,22,65,69,69,100.0
0.8,monotonic,validation_evidence,20,75,79,79,100.0
0.8,monotonic,validation_evidence,26,18,21,21,100.0
0.8,monotonic,validation_evidence,7,44,51,51,100.0
0.8,monotonic,validation_evidence,6,84,90,90,100.0
0.8,monotonic,validation_evidence,28,48,50,50,100.0
0.8,monotonic,validation_evidence,1,110,125,125,100.0
0.8,monotonic,validation_evidence,38,14,14,14,100.0
0.8,monotonic,validation_evidence,10,82,90,90,100.0
0.8,monotonic,validation_evidence,18,32,36,36,100.0
0.8,monotonic,validation_evidence,19,24,24,24,100.0
0.8,monotonic,validation_evidence,31,27,27,27,100.0
0.8,monotonic,validation_evidence,36,23,23,23,100.0
0.8,monotonic,validation_evidence,34,13,13,13,100.0
0.8,monotonic,validation_evidence,29,18,20,20,100.0
0.8,monotonic,validation_evidence,24,16,16,16,100.0
0.8,monotonic,validation_evidence,17,4,4,4,100.0
0.8,monotonic,validation_evidence,39,7,7,7,100.0
0.8,both,validation_evidence,17,96,103,103,100.0
0.8,both,validation_evidence,5,83,91,91,100.0
0.8,both,validation_evidence,19,90,93,93,100.0
0.8,both,validation_evidence,12,52,53,53,100.0
0.8,both,validation_evidence,35,92,100,100,100.0
0.8,both,validation_evidence,15,51,53,53,100.0
0.8,both,validation_evidence,26,111,116,116,100.0
0.8,both,validation_evidence,2,143,159,159,100.0
0.8,both,validation_evidence,6,51,61,61,100.0
0.8,both,validation_evidence,28,170,202,202,100.0
0.8,both,validation_evidence,16,93,104,104,100.0
0.8,both,validation_evidence,3,88,93,93,100.0
0.8,both,validation_evidence,21,188,245,245,100.0
0.8,both,validation_evidence,27,48,58,58,100.0
0.8,both,validation_evidence,36,94,110,110,100.0
0.8,both,validation_evidence,10,3,3,3,100.0
0.8,both,validation_evidence,24,28,30,30,100.0
0.8,both,validation_evidence,8,107,121,121,100.0
0.8,both,validation_evidence,14,22,24,24,100.0
0.8,both,validation_evidence,37,41,44,44,100.0
0.8,both,validation_evidence,18,63,64,64,100.0
0.8,both,validation_evidence,13,196,221,221,100.0
0.8,both,validation_evidence,34,54,56,56,100.0
0.8,both,validation_evidence,33,16,16,16,100.0
0.8,both,validation_evidence,4,76,83,83,100.0
0.8,both,validation_evidence,32,33,37,37,100.0
0.8,both,validation_evidence,11,69,73,73,100.0
0.8,both,validation_evidence,30,18,21,21,100.0
0.8,both,validation_evidence,0,50,58,58,100.0
0.8,both,validation_evidence,31,78,84,84,100.0
0.8,both,validation_evidence,23,46,48,48,100.0
0.8,both,validation_evidence,1,91,97,97,100.0
0.8,both,validation_evidence,20,50,50,50,100.0
0.8,both,validation_evidence,7,44,49,49,100.0
0.8,both,validation_evidence,9,31,31,31,100.0
0.8,both,validation_evidence,22,61,73,73,100.0
0.8,both,validation_evidence,39,13,15,15,100.0
0.8,both,validation_evidence,38,29,30,30,100.0
0.8,both,validation_evidence,29,25,25,25,100.0
0.8,both,validation_evidence,25,7,7,7,100.0
0.85,unconstrained,validation_evidence,30,114,126,126,100.0
0.85,unconstrained,validation_evidence,12,11,11,11,100.0
0.85,unconstrained,validation_evidence,35,63,71,71,100.0
0.85,unconstrained,validation_evidence,24,55,56,56,100.0
0.85,unconstrained,validation_evidence,9,46,50,50,100.0
0.85,unconstrained,validation_evidence,20,104,109,109,100.0
0.85,unconstrained,validation_evidence,27,38,44,44,100.0
0.85,unconstrained,validation_evidence,36,106,120,120,100.0
0.85,unconstrained,validation_evidence,33,107,119,119,100.0
0.85,unconstrained,validation_evidence,2,242,322,322,100.0
0.85,unconstrained,validation_evidence,15,55,68,68,100.0
0.85,unconstrained,validation_evidence,4,75,76,76,100.0
0.85,unconstrained,validation_evidence,8,126,132,132,100.0
0.85,unconstrained,validation_evidence,1,130,143,143,100.0
0.85,unconstrained,validation_evidence,7,40,42,42,100.0
0.85,unconstrained,validation_evidence,10,132,153,153,100.0
0.85,unconstrained,validation_evidence,6,269,307,307,100.0
0.85,unconstrained,validation_evidence,11,97,103,103,100.0
0.85,unconstrained,validation_evidence,16,43,48,48,100.0
0.85,unconstrained,validation_evidence,18,47,47,47,100.0
0.85,unconstrained,validation_evidence,5,49,51,51,100.0
0.85,unconstrained,validation_evidence,32,48,55,55,100.0
0.85,unconstrained,validation_evidence,19,105,112,112,100.0
0.85,unconstrained,validation_evidence,34,19,19,19,100.0
0.85,unconstrained,validation_evidence,31,27,32,32,100.0
0.85,unconstrained,validation_evidence,39,14,17,17,100.0
0.85,unconstrained,validation_evidence,25,39,48,48,100.0
0.85,unconstrained,validation_evidence,29,52,56,56,100.0
0.85,unconstrained,validation_evidence,14,125,130,130,100.0
0.85,unconstrained,validation_evidence,21,51,55,55,100.0
0.85,unconstrained,validation_evidence,3,57,71,71,100.0
0.85,unconstrained,validation_evidence,26,25,29,29,100.0
0.85,unconstrained,validation_evidence,38,48,55,55,100.0
0.85,unconstrained,validation_evidence,17,25,25,25,100.0
0.85,unconstrained,validation_evidence,0,50,53,53,100.0
0.85,unconstrained,validation_evidence,13,73,76,76,100.0
0.85,unconstrained,validation_evidence,22,36,38,38,100.0
0.85,unconstrained,validation_evidence,37,11,12,12,100.0
0.85,unconstrained,validation_evidence,23,9,9,9,100.0
0.85,unconstrained,validation_evidence,28,3,3,3,100.0
0.85,single_risk,validation_evidence,6,128,141,141,100.0
0.85,single_risk,validation_evidence,38,11,11,11,100.0
0.85,single_risk,validation_evidence,32,50,54,54,100.0
0.85,single_risk,validation_evidence,33,46,47,47,100.0
0.85,single_risk,validation_evidence,9,88,93,93,100.0
0.85,single_risk,validation_evidence,12,94,98,98,100.0
0.85,single_risk,validation_evidence,29,55,66,66,100.0
0.85,single_risk,validation_evidence,17,107,119,119,100.0
0.85,single_risk,validation_evidence,27,103,114,114,100.0
0.85,single_risk,validation_evidence,1,71,77,77,100.0
0.85,single_risk,validation_evidence,0,246,326,326,100.0
0.85,single_risk,validation_evidence,7,60,74,74,100.0
0.85,single_risk,validation_evidence,4,78,81,81,100.0
0.85,single_risk,validation_evidence,34,30,33,33,100.0
0.85,single_risk,validation_evidence,28,159,179,179,100.0
0.85,single_risk,validation_evidence,3,118,134,134,100.0
0.85,single_risk,validation_evidence,36,29,31,31,100.0
0.85,single_risk,validation_evidence,5,275,315,315,100.0
0.85,single_risk,validation_evidence,21,74,80,80,100.0
0.85,single_risk,validation_evidence,16,38,38,38,100.0
0.85,single_risk,validation_evidence,24,103,106,106,100.0
0.85,single_risk,validation_evidence,2,136,144,144,100.0
0.85,single_risk,validation_evidence,35,46,53,53,100.0
0.85,single_risk,validation_evidence,37,69,69,69,100.0
0.85,single_risk,validation_evidence,31,27,32,32,100.0
0.85,single_risk,validation_evidence,19,50,59,59,100.0
0.85,single_risk,validation_evidence,23,49,53,53,100.0
0.85,single_risk,validation_evidence,10,55,62,62,100.0
0.85,single_risk,validation_evidence,15,10,10,10,100.0
0.85,single_risk,validation_evidence,14,46,53,53,100.0
0.85,single_risk,validation_evidence,8,27,28,28,100.0
0.85,single_risk,validation_evidence,13,64,65,65,100.0
0.85,single_risk,validation_evidence,30,24,25,25,100.0
0.85,single_risk,validation_evidence,18,43,44,44,100.0
0.85,single_risk,validation_evidence,39,12,14,14,100.0
0.85,single_risk,validation_evidence,11,11,11,11,100.0
0.85,single_risk,validation_evidence,20,9,9,9,100.0
0.85,single_risk,validation_evidence,25,11,11,11,100.0
0.85,single_risk,validation_evidence,22,50,62,62,100.0
0.85,single_risk,validation_evidence,26,6,6,6,100.0
0.85,monotonic,validation_evidence,2,160,171,171,100.0
0.85,monotonic,validation_evidence,11,58,71,71,100.0
0.85,monotonic,validation_evidence,28,67,71,71,100.0
0.85,monotonic,validation_evidence,24,41,41,41,100.0
0.85,monotonic,validation_evidence,4,44,45,45,100.0
0.85,monotonic,validation_evidence,10,107,111,111,100.0
0.85,monotonic,validation_evidence,13,40,45,45,100.0
0.85,monotonic,validation_evidence,1,132,158,158,100.0
0.85,monotonic,validation_evidence,16,98,109,109,100.0
0.85,monotonic,validation_evidence,5,127,144,144,100.0
0.85,monotonic,validation_evidence,17,155,205,205,100.0
0.85,monotonic,validation_evidence,22,49,60,60,100.0
