edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources
0.85,both,intervention,35,0,106,0
0.85,both,intervention,3,0,173,0
0.85,both,intervention,14,0,137,0
0.85,both,intervention,8,0,91,0
0.85,both,intervention,13,0,96,0
0.85,both,intervention,28,0,113,0
0.85,both,intervention,26,0,114,0
0.85,both,intervention,16,0,110,0
0.85,both,intervention,22,0,22,0
0.85,both,intervention,33,0,107,0
0.85,both,intervention,17,0,184,0
0.85,both,intervention,10,0,223,0
0.85,both,intervention,23,0,80,0
0.85,both,intervention,1,0,93,0
0.85,both,intervention,7,0,248,0
0.85,both,intervention,32,0,48,0
0.85,both,intervention,9,0,71,0
0.85,both,intervention,12,0,168,0
0.85,both,intervention,2,0,36,0
0.85,both,intervention,34,0,125,0
0.85,both,intervention,36,0,109,0
0.85,both,intervention,4,0,21,0
0.85,both,intervention,11,0,81,0
0.85,both,intervention,0,0,93,0
0.85,both,intervention,27,0,11,0
0.85,both,intervention,29,0,7,0
0.85,both,intervention,38,0,26,0
0.85,both,intervention,25,0,19,0
0.85,both,intervention,37,0,39,0
0.85,both,intervention,5,0,45,0
0.85,both,intervention,21,0,37,0
0.85,both,intervention,20,0,12,0
0.85,both,intervention,30,0,18,0
0.85,both,intervention,24,0,7,0
0.85,both,intervention,39,0,1,0
0.85,both,all_concepts,18,0,167,0
0.85,both,all_concepts,26,0,385,0
0.85,both,all_concepts,10,0,278,0
0.85,both,all_concepts,33,0,522,0
0.85,both,all_concepts,11,0,465,0
0.85,both,all_concepts,15,0,622,0
0.85,both,all_concepts,20,0,520,0
0.85,both,all_concepts,3,0,735,0
0.85,both,all_concepts,12,0,557,0
0.85,both,all_concepts,6,0,1739,0
0.85,both,all_concepts,5,0,974,0
0.85,both,all_concepts,36,0,168,0
0.85,both,all_concepts,23,0,849,0
0.85,both,all_concepts,4,0,1062,0
0.85,both,all_concepts,24,0,768,0
0.85,both,all_concepts,2,0,1156,0
0.85,both,all_concepts,8,0,717,0
0.85,both,all_concepts,39,0,411,0
0.85,both,all_concepts,16,0,646,0
0.85,both,all_concepts,21,0,46,0
0.85,both,all_concepts,28,0,199,0
0.85,both,all_concepts,13,0,426,0
0.85,both,all_concepts,27,0,73,0
0.85,both,all_concepts,9,0,84,0
0.85,both,all_concepts,31,0,158,0
0.85,both,all_concepts,0,0,479,0
0.85,both,all_concepts,1,0,191,0
0.85,both,all_concepts,25,0,258,0
0.85,both,all_concepts,32,0,141,0
0.85,both,all_concepts,7,0,173,0
0.85,both,all_concepts,38,0,88,0
0.85,both,all_concepts,17,0,88,0
0.85,both,all_concepts,30,0,155,0
0.85,both,all_concepts,14,0,147,0
0.85,both,all_concepts,37,0,46,0
0.85,both,all_concepts,19,0,32,0
0.85,both,all_concepts,35,0,14,0
0.85,both,all_concepts,29,0,18,0
0.85,both,all_concepts,22,0,31,0
0.85,both,all_concepts,34,0,11,0
0.85,both,problem_analysis,18,0,99,0
0.85,both,problem_analysis,4,0,96,0
0.85,both,problem_analysis,37,0,51,0
0.85,both,problem_analysis,6,0,120,0
0.85,both,problem_analysis,30,0,28,0
0.85,both,problem_analysis,2,0,305,0
0.85,both,problem_analysis,5,0,110,0
0.85,both,problem_analysis,3,0,263,0
0.85,both,problem_analysis,1,0,245,0
0.85,both,problem_analysis,15,0,104,0
0.85,both,problem_analysis,21,0,125,0
0.85,both,problem_analysis,0,0,375,0
0.85,both,problem_analysis,11,0,23,0
0.85,both,problem_analysis,12,0,136,0
0.85,both,problem_analysis,28,0,205,0
0.85,both,problem_analysis,25,0,77,0
0.85,both,problem_analysis,13,0,106,0
0.85,both,problem_analysis,9,0,198,0
0.85,both,problem_analysis,8,0,179,0
0.85,both,problem_analysis,20,0,146,0
0.85,both,problem_analysis,16,0,47,0
0.85,both,problem_analysis,32,0,101,0
0.85,both,problem_analysis,36,0,25,0
0.85,both,problem_analysis,23,0,70,0
0.85,both,problem_analysis,34,0,29,0
0.85,both,problem_analysis,35,0,188,0
0.85,both,problem_analysis,10,0,82,0
0.85,both,problem_analysis,14,0,67,0
0.85,both,problem_analysis,27,0,16,0
0.85,both,problem_analysis,33,0,48,0
0.85,both,problem_analysis,29,0,46,0
0.85,both,problem_analysis,31,0,60,0
0.85,both,problem_analysis,22,0,22,0
0.85,both,problem_analysis,26,0,16,0
0.85,both,problem_analysis,24,0,46,0
0.85,both,problem_analysis,39,0,29,0
0.85,both,problem_analysis,38,0,8,0
0.85,both,problem_analysis,17,0,51,0
0.85,both,problem_analysis,7,0,103,0
0.85,both,problem_analysis,19,0,5,0
0.85,both,theoretical_insight,5,0,133,0
0.85,both,theoretical_insight,24,0,67,0
0.85,both,theoretical_insight,9,0,171,0
0.85,both,theoretical_insight,3,0,62,0
0.85,both,theoretical_insight,26,0,179,0
0.85,both,theoretical_insight,2,0,124,0
0.85,both,theoretical_insight,30,0,47,0
0.85,both,theoretical_insight,21,0,66,0
0.85,both,theoretical_insight,13,0,118,0
0.85,both,theoretical_insight,19,0,108,0
0.85,both,theoretical_insight,15,0,48,0
0.85,both,theoretical_insight,29,0,97,0
0.85,both,theoretical_insight,11,0,45,0
0.85,both,theoretical_insight,6,0,101,0
0.85,both,theoretical_insight,22,0,120,0
0.85,both,theoretical_insight,34,0,65,0
0.85,both,theoretical_insight,10,0,199,0
0.85,both,theoretical_insight,1,0,103,0
0.85,both,theoretical_insight,8,0,100,0
0.85,both,theoretical_insight,12,0,185,0
0.85,both,theoretical_insight,4,0,44,0
0.85,both,theoretical_insight,32,0,56,0
0.85,both,theoretical_insight,36,0,58,0
0.85,both,theoretical_insight,28,0,42,0
0.85,both,theoretical_insight,25,0,29,0
0.85,both,theoretical_insight,31,0,71,0
0.85,both,theoretical_insight,0,0,68,0
0.85,both,theoretical_insight,35,0,52,0
0.85,both,theoretical_insight,14,0,15,0
0.85,both,theoretical_insight,18,0,25,0
0.85,both,theoretical_insight,27,0,70,0
0.85,both,theoretical_insight,37,0,18,0
0.85,both,theoretical_insight,7,0,52,0
0.85,both,theoretical_insight,23,0,15,0
0.85,both,theoretical_insight,33,0,16,0
0.85,both,theoretical_insight,16,0,20,0
0.85,both,theoretical_insight,17,0,66,0
0.85,both,theoretical_insight,39,0,7,0
0.85,both,theoretical_insight,38,0,5,0
0.85,both,theoretical_insight,20,0,2,0
0.85,both,design_rationale,34,0,41,0
0.85,both,design_rationale,39,0,56,0
0.85,both,design_rationale,11,0,67,0
0.85,both,design_rationale,23,0,168,0
0.85,both,design_rationale,22,0,181,0
0.85,both,design_rationale,26,0,180,0
0.85,both,design_rationale,18,0,70,0
0.85,both,design_rationale,3,0,236,0
0.85,both,design_rationale,6,0,57,0
0.85,both,design_rationale,19,0,36,0
0.85,both,design_rationale,4,0,193,0
0.85,both,design_rationale,2,0,33,0
0.85,both,design_rationale,10,0,43,0
0.85,both,design_rationale,12,0,91,0
0.85,both,design_rationale,5,0,195,0
0.85,both,design_rationale,0,0,119,0
0.85,both,design_rationale,27,0,15,0
0.85,both,design_rationale,13,0,197,0
0.85,both,design_rationale,20,0,44,0
0.85,both,design_rationale,35,0,62,0
0.85,both,design_rationale,1,0,84,0
0.85,both,design_rationale,7,0,12,0
0.85,both,design_rationale,28,0,105,0
0.85,both,design_rationale,15,0,53,0
0.85,both,design_rationale,16,0,58,0
0.85,both,design_rationale,24,0,64,0
0.85,both,design_rationale,8,0,36,0
0.85,both,design_rationale,30,0,37,0
0.85,both,design_rationale,14,0,98,0
0.85,both,design_rationale,17,0,28,0
0.85,both,design_rationale,9,0,69,0
0.85,both,design_rationale,33,0,13,0
0.85,both,design_rationale,37,0,21,0
0.85,both,design_rationale,38,0,4,0
0.85,both,design_rationale,36,0,25,0
0.85,both,design_rationale,29,0,26,0
0.85,both,design_rationale,32,0,35,0
0.85,both,design_rationale,21,0,29,0
0.85,both,design_rationale,31,0,3,0
0.85,both,design_rationale,25,0,9,0
0.85,both,implementation_mechanism,2,0,61,0
0.85,both,implementation_mechanism,39,0,59,0
0.85,both,implementation_mechanism,24,0,77,0
0.85,both,implementation_mechanism,1,0,132,0
0.85,both,implementation_mechanism,19,0,207,0
0.85,both,implementation_mechanism,16,0,108,0
0.85,both,implementation_mechanism,4,0,142,0
0.85,both,implementation_mechanism,0,0,107,0
0.85,both,implementation_mechanism,20,0,70,0
0.85,both,implementation_mechanism,10,0,162,0
0.85,both,implementation_mechanism,5,0,54,0
0.85,both,implementation_mechanism,28,0,136,0
0.85,both,implementation_mechanism,35,0,8,0
0.85,both,implementation_mechanism,18,0,94,0
0.85,both,implementation_mechanism,36,0,123,0
0.85,both,implementation_mechanism,8,0,59,0
0.85,both,implementation_mechanism,17,0,129,0
0.85,both,implementation_mechanism,11,0,132,0
0.85,both,implementation_mechanism,33,0,35,0
0.85,both,implementation_mechanism,13,0,92,0
0.85,both,implementation_mechanism,9,0,80,0
0.85,both,implementation_mechanism,30,0,43,0
0.85,both,implementation_mechanism,15,0,53,0
0.85,both,implementation_mechanism,14,0,144,0
0.85,both,implementation_mechanism,29,0,29,0
0.85,both,implementation_mechanism,31,0,44,0
0.85,both,implementation_mechanism,3,0,54,0
0.85,both,implementation_mechanism,12,0,64,0
0.85,both,implementation_mechanism,21,0,76,0
0.85,both,implementation_mechanism,37,0,30,0
0.85,both,implementation_mechanism,23,0,98,0
0.85,both,implementation_mechanism,26,0,105,0
0.85,both,implementation_mechanism,27,0,60,0
0.85,both,implementation_mechanism,22,0,55,0
0.85,both,implementation_mechanism,25,0,26,0
0.85,both,implementation_mechanism,34,0,8,0
0.85,both,implementation_mechanism,32,0,25,0
0.85,both,implementation_mechanism,38,0,16,0
0.85,both,implementation_mechanism,6,0,20,0
0.85,both,implementation_mechanism,7,0,17,0
0.85,both,validation_evidence,11,0,131,0
0.85,both,validation_evidence,23,0,84,0
0.85,both,validation_evidence,25,0,57,0
0.85,both,validation_evidence,3,0,48,0
0.85,both,validation_evidence,14,0,51,0
0.85,both,validation_evidence,9,0,98,0
0.85,both,validation_evidence,13,0,60,0
0.85,both,validation_evidence,19,0,91,0
0.85,both,validation_evidence,16,0,102,0
0.85,both,validation_evidence,22,0,156,0
0.85,both,validation_evidence,7,0,221,0
0.85,both,validation_evidence,18,0,63,0
0.85,both,validation_evidence,1,0,103,0
0.85,both,validation_evidence,5,0,89,0
0.85,both,validation_evidence,27,0,30,0
0.85,both,validation_evidence,20,0,41,0
0.85,both,validation_evidence,17,0,41,0
0.85,both,validation_evidence,34,0,34,0
0.85,both,validation_evidence,12,0,282,0
0.85,both,validation_evidence,6,0,76,0
0.85,both,validation_evidence,10,0,98,0
0.85,both,validation_evidence,8,0,86,0
0.85,both,validation_evidence,21,0,84,0
0.85,both,validation_evidence,15,0,36,0
0.85,both,validation_evidence,33,0,47,0
0.85,both,validation_evidence,39,0,30,0
0.85,both,validation_evidence,4,0,53,0
0.85,both,validation_evidence,26,0,50,0
0.85,both,validation_evidence,38,0,46,0
0.85,both,validation_evidence,29,0,46,0
0.85,both,validation_evidence,2,0,94,0
0.85,both,validation_evidence,0,0,59,0
0.85,both,validation_evidence,28,0,8,0
0.85,both,validation_evidence,24,0,61,0
0.85,both,validation_evidence,37,0,23,0
0.85,both,validation_evidence,30,0,12,0
0.85,both,validation_evidence,32,0,15,0
0.85,both,validation_evidence,36,0,27,0
0.85,both,validation_evidence,31,0,9,0
0.85,both,validation_evidence,35,0,11,0
0.9,unconstrained,risk,14,0,158,0
0.9,unconstrained,risk,6,0,214,0
0.9,unconstrained,risk,19,0,136,0
0.9,unconstrained,risk,21,0,179,0
0.9,unconstrained,risk,35,0,168,0
0.9,unconstrained,risk,12,0,102,0
0.9,unconstrained,risk,15,0,121,0
0.9,unconstrained,risk,0,0,299,0
0.9,unconstrained,risk,17,0,116,0
0.9,unconstrained,risk,24,0,48,0
0.9,unconstrained,risk,10,0,367,0
0.9,unconstrained,risk,20,0,105,0
0.9,unconstrained,risk,5,0,155,0
0.9,unconstrained,risk,9,0,219,0
0.9,unconstrained,risk,16,0,269,0
0.9,unconstrained,risk,4,0,341,0
0.9,unconstrained,risk,1,0,114,0
0.9,unconstrained,risk,2,0,112,0
0.9,unconstrained,risk,8,0,126,0
0.9,unconstrained,risk,33,0,49,0
0.9,unconstrained,risk,25,0,223,0
0.9,unconstrained,risk,7,0,142,0
0.9,unconstrained,risk,38,0,102,0
0.9,unconstrained,risk,26,0,235,0
0.9,unconstrained,risk,11,0,126,0
0.9,unconstrained,risk,34,0,37,0
0.9,unconstrained,risk,22,0,221,0
0.9,unconstrained,risk,31,0,59,0
0.9,unconstrained,risk,37,0,33,0
0.9,unconstrained,risk,27,0,44,0
0.9,unconstrained,risk,3,0,50,0
0.9,unconstrained,risk,18,0,60,0
0.9,unconstrained,risk,28,0,45,0
0.9,unconstrained,risk,32,0,23,0
0.9,unconstrained,risk,39,0,10,0
0.9,unconstrained,risk,29,0,15,0
0.9,unconstrained,risk,30,0,39,0
0.9,unconstrained,risk,23,0,20,0
0.9,unconstrained,risk,36,0,3,0
0.9,unconstrained,risk,13,0,4,0
0.9,unconstrained,intervention,32,0,53,0
0.9,unconstrained,intervention,25,0,105,0
0.9,unconstrained,intervention,24,0,78,0
0.9,unconstrained,intervention,6,0,111,0
0.9,unconstrained,intervention,35,0,185,0
0.9,unconstrained,intervention,15,0,87,0
0.9,unconstrained,intervention,0,0,126,0
0.9,unconstrained,intervention,8,0,259,0
0.9,unconstrained,intervention,9,0,122,0
0.9,unconstrained,intervention,34,0,71,0
0.9,unconstrained,intervention,22,0,69,0
0.9,unconstrained,intervention,14,0,15,0
0.9,unconstrained,intervention,16,0,25,0
0.9,unconstrained,intervention,23,0,101,0
0.9,unconstrained,intervention,4,0,203,0
0.9,unconstrained,intervention,1,0,106,0
0.9,unconstrained,intervention,2,0,76,0
0.9,unconstrained,intervention,19,0,80,0
0.9,unconstrained,intervention,28,0,19,0
0.9,unconstrained,intervention,26,0,174,0
0.9,unconstrained,intervention,17,0,42,0
0.9,unconstrained,intervention,5,0,190,0
0.9,unconstrained,intervention,18,0,53,0
0.9,unconstrained,intervention,36,0,38,0
0.9,unconstrained,intervention,21,0,48,0
0.9,unconstrained,intervention,10,0,95,0
0.9,unconstrained,intervention,39,0,42,0
0.9,unconstrained,intervention,38,0,68,0
0.9,unconstrained,intervention,11,0,117,0
0.9,unconstrained,intervention,13,0,26,0
0.9,unconstrained,intervention,3,0,22,0
0.9,unconstrained,intervention,31,0,28,0
0.9,unconstrained,intervention,33,0,34,0
0.9,unconstrained,intervention,27,0,23,0
0.9,unconstrained,intervention,20,0,25,0
0.9,unconstrained,intervention,30,0,17,0
0.9,unconstrained,intervention,7,0,12,0
0.9,unconstrained,intervention,12,0,14,0
0.9,unconstrained,intervention,37,0,6,0
0.9,unconstrained,intervention,29,0,5,0
0.9,unconstrained,all_concepts,29,0,281,0
0.9,unconstrained,all_concepts,24,0,285,0
0.9,unconstrained,all_concepts,13,0,514,0
0.9,unconstrained,all_concepts,18,0,391,0
0.9,unconstrained,all_concepts,8,0,350,0
0.9,unconstrained,all_concepts,10,0,384,0
0.9,unconstrained,all_concepts,2,0,527,0
0.9,unconstrained,all_concepts,16,0,449,0
0.9,unconstrained,all_concepts,9,0,792,0
0.9,unconstrained,all_concepts,3,0,102,0
0.9,unconstrained,all_concepts,36,0,703,0
0.9,unconstrained,all_concepts,5,0,222,0
0.9,unconstrained,all_concepts,26,0,646,0
0.9,unconstrained,all_concepts,11,0,1224,0
0.9,unconstrained,all_concepts,14,0,605,0
0.9,unconstrained,all_concepts,4,0,270,0
0.9,unconstrained,all_concepts,7,0,714,0
0.9,unconstrained,all_concepts,0,0,871,0
0.9,unconstrained,all_concepts,22,0,475,0
0.9,unconstrained,all_concepts,15,0,170,0
0.9,unconstrained,all_concepts,34,0,720,0
0.9,unconstrained,all_concepts,21,0,78,0
0.9,unconstrained,all_concepts,25,0,193,0
0.9,unconstrained,all_concepts,17,0,252,0
0.9,unconstrained,all_concepts,38,0,85,0
0.9,unconstrained,all_concepts,12,0,810,0
0.9,unconstrained,all_concepts,1,0,321,0
0.9,unconstrained,all_concepts,35,0,290,0
0.9,unconstrained,all_concepts,27,0,121,0
0.9,unconstrained,all_concepts,23,0,56,0
0.9,unconstrained,all_concepts,6,0,270,0
0.9,unconstrained,all_concepts,20,0,41,0
0.9,unconstrained,all_concepts,19,0,276,0
0.9,unconstrained,all_concepts,30,0,50,0
0.9,unconstrained,all_concepts,39,0,16,0
0.9,unconstrained,all_concepts,32,0,23,0
0.9,unconstrained,all_concepts,33,0,39,0
0.9,unconstrained,all_concepts,31,0,16,0
0.9,unconstrained,all_concepts,28,0,41,0
0.9,unconstrained,all_concepts,37,0,14,0
0.9,unconstrained,problem_analysis,16,0,109,0
0.9,unconstrained,problem_analysis,18,0,87,0
0.9,unconstrained,problem_analysis,5,0,112,0
0.9,unconstrained,problem_analysis,9,0,142,0
0.9,unconstrained,problem_analysis,3,0,99,0
0.9,unconstrained,problem_analysis,7,0,140,0
0.9,unconstrained,problem_analysis,23,0,52,0
0.9,unconstrained,problem_analysis,1,0,124,0
0.9,unconstrained,problem_analysis,6,0,295,0
0.9,unconstrained,problem_analysis,19,0,186,0
0.9,unconstrained,problem_analysis,2,0,188,0
0.9,unconstrained,problem_analysis,0,0,108,0
0.9,unconstrained,problem_analysis,39,0,109,0
0.9,unconstrained,problem_analysis,11,0,133,0
0.9,unconstrained,problem_analysis,8,0,69,0
0.9,unconstrained,problem_analysis,20,0,127,0
0.9,unconstrained,problem_analysis,34,0,46,0
0.9,unconstrained,problem_analysis,24,0,29,0
0.9,unconstrained,problem_analysis,10,0,164,0
0.9,unconstrained,problem_analysis,13,0,171,0
0.9,unconstrained,problem_analysis,30,0,32,0
0.9,unconstrained,problem_analysis,4,0,129,0
0.9,unconstrained,problem_analysis,12,0,115,0
0.9,unconstrained,problem_analysis,28,0,70,0
0.9,unconstrained,problem_analysis,27,0,108,0
0.9,unconstrained,problem_analysis,37,0,40,0
0.9,unconstrained,problem_analysis,22,0,78,0
0.9,unconstrained,problem_analysis,31,0,57,0
0.9,unconstrained,problem_analysis,32,0,49,0
0.9,unconstrained,problem_analysis,35,0,17,0
0.9,unconstrained,problem_analysis,26,0,38,0
0.9,unconstrained,problem_analysis,29,0,29,0
0.9,unconstrained,problem_analysis,15,0,32,0
0.9,unconstrained,problem_analysis,17,0,32,0
0.9,unconstrained,problem_analysis,33,0,30,0
0.9,unconstrained,problem_analysis,25,0,57,0
0.9,unconstrained,problem_analysis,14,0,41,0
0.9,unconstrained,problem_analysis,21,0,16,0
0.9,unconstrained,problem_analysis,38,0,16,0
0.9,unconstrained,problem_analysis,36,0,7,0
0.9,unconstrained,theoretical_insight,9,0,76,0
0.9,unconstrained,theoretical_insight,2,0,138,0
0.9,unconstrained,theoretical_insight,25,0,19,0
0.9,unconstrained,theoretical_insight,6,0,129,0
0.9,unconstrained,theoretical_insight,3,0,70,0
0.9,unconstrained,theoretical_insight,11,0,108,0
0.9,unconstrained,theoretical_insight,33,0,88,0
0.9,unconstrained,theoretical_insight,14,0,30,0
0.9,unconstrained,theoretical_insight,29,0,83,0
0.9,unconstrained,theoretical_insight,39,0,42,0
0.9,unconstrained,theoretical_insight,10,0,155,0
0.9,unconstrained,theoretical_insight,13,0,101,0
0.9,unconstrained,theoretical_insight,34,0,61,0
0.9,unconstrained,theoretical_insight,23,0,21,0
0.9,unconstrained,theoretical_insight,18,0,46,0
0.9,unconstrained,theoretical_insight,36,0,107,0
0.9,unconstrained,theoretical_insight,4,0,114,0
0.9,unconstrained,theoretical_insight,12,0,239,0
0.9,unconstrained,theoretical_insight,28,0,63,0
0.9,unconstrained,theoretical_insight,30,0,70,0
0.9,unconstrained,theoretical_insight,7,0,143,0
0.9,unconstrained,theoretical_insight,1,0,125,0
0.9,unconstrained,theoretical_insight,8,0,65,0
0.9,unconstrained,theoretical_insight,21,0,24,0
0.9,unconstrained,theoretical_insight,0,0,35,0
0.9,unconstrained,theoretical_insight,37,0,32,0
0.9,unconstrained,theoretical_insight,19,0,46,0
0.9,unconstrained,theoretical_insight,5,0,73,0
0.9,unconstrained,theoretical_insight,31,0,26,0
0.9,unconstrained,theoretical_insight,27,0,26,0
0.9,unconstrained,theoretical_insight,15,0,18,0
0.9,unconstrained,theoretical_insight,38,0,30,0
0.9,unconstrained,theoretical_insight,35,0,43,0
0.9,unconstrained,theoretical_insight,26,0,42,0
0.9,unconstrained,theoretical_insight,24,0,21,0
0.9,unconstrained,theoretical_insight,32,0,25,0
0.9,unconstrained,theoretical_insight,16,0,9,0
0.9,unconstrained,theoretical_insight,22,0,13,0
0.9,unconstrained,theoretical_insight,17,0,5,0
0.9,unconstrained,theoretical_insight,20,0,1,0
0.9,unconstrained,design_rationale,14,0,58,0
0.9,unconstrained,design_rationale,27,0,61,0
0.9,unconstrained,design_rationale,21,0,40,0
0.9,unconstrained,design_rationale,37,0,148,0
0.9,unconstrained,design_rationale,3,0,197,0
0.9,unconstrained,design_rationale,32,0,49,0
0.9,unconstrained,design_rationale,15,0,167,0
0.9,unconstrained,design_rationale,10,0,96,0
0.9,unconstrained,design_rationale,5,0,47,0
0.9,unconstrained,design_rationale,22,0,121,0
0.9,unconstrained,design_rationale,31,0,87,0
0.9,unconstrained,design_rationale,2,0,52,0
0.9,unconstrained,design_rationale,19,0,71,0
0.9,unconstrained,design_rationale,33,0,15,0
0.9,unconstrained,design_rationale,20,0,123,0
0.9,unconstrained,design_rationale,28,0,43,0
0.9,unconstrained,design_rationale,8,0,182,0
0.9,unconstrained,design_rationale,17,0,73,0
0.9,unconstrained,design_rationale,0,0,55,0
0.9,unconstrained,design_rationale,18,0,47,0
0.9,unconstrained,design_rationale,16,0,90,0
